ubigeo,dominio,trabaja,p506,tamanoemp,horas,ingreso,sexo,edad,edociv,educ,informal,anio,id,anoseduc,exp,exp2,sector
150130,8,1,1541,1,50,275,0,48,1,9,0,2023,70546,16,32,1024,3
150130,8,1,6602,5,40,3500,0,70,2,10,1,2023,70549,17,53,2809,1
150130,8,1,8010,4,40,1566,0,52,1,10,0,2023,70553,17,35,1225,14
150130,8,1,4520,1,40,3370,0,51,1,6,0,2023,70558,11,40,1600,3
150130,8,1,9199,1,62,1000,1,64,6,4,1,2023,70559,6,58,3364,3
150130,8,1,7499,1,52,400,0,31,6,6,1,2023,70561,11,20,400,13
150130,8,1,5239,1,24,350,0,26,1,6,1,2023,70563,11,15,225,3
150131,8,1,7499,5,48,5005,1,52,2,10,0,2023,70564,17,35,1225,13
150131,8,1,6519,5,40,6160,0,49,2,10,0,2023,70565,17,32,1024,3
150131,8,1,8021,2,30,3000,0,68,3,10,1,2023,70566,17,51,2601,1
150131,8,1,8010,2,36,2500,1,34,1,10,1,2023,70567,17,17,289,14
150131,8,1,8010,2,30,2680,0,42,5,10,0,2023,70568,17,25,625,14
150131,8,1,6023,5,48,3120,0,64,2,10,0,2023,70573,17,47,2209,1
150131,8,1,4520,4,48,3945,0,54,1,10,0,2023,70577,17,37,1369,3
150131,8,1,7499,4,40,910,1,28,1,9,0,2023,70581,16,12,144,13
150131,8,1,7411,1,40,3380,0,40,2,10,0,2023,70583,17,23,529,3
150122,8,1,5010,4,48,5290,0,38,5,10,0,2023,70586,17,21,441,8
150122,8,1,7512,5,44,6000,0,35,1,10,1,2023,70590,17,18,324,3
150122,8,1,6519,5,48,4500,0,31,1,10,1,2023,70592,17,14,196,3
150122,8,1,5232,1,48,1255,1,52,5,6,1,2023,70593,11,41,1681,3
150140,8,1,5234,1,40,1965,0,42,2,10,0,2023,70596,17,25,625,3
150140,8,1,8090,2,48,3130,0,47,1,7,0,2023,70598,13,34,1156,2
150140,8,1,6519,2,48,1285,0,30,1,10,0,2023,70602,17,13,169,3
150140,8,1,8030,4,20,2180,1,74,2,11,0,2023,70603,19,55,3025,1
150140,8,1,9241,1,30,1570,1,48,2,10,0,2023,70606,17,31,961,3
150140,8,1,4520,2,48,1845,0,48,1,10,0,2023,70608,17,31,961,3
150140,8,1,6420,2,40,2200,1,40,1,10,0,2023,70610,17,23,529,3
150140,8,1,6412,2,55,1044,0,42,6,6,0,2023,70614,11,31,961,3
150140,8,1,7220,1,40,3500,1,34,6,10,1,2023,70617,17,17,289,3
150140,8,1,6420,4,53,2200,1,34,1,10,1,2023,70618,17,17,289,3
150140,8,1,7250,1,48,1800,1,30,1,9,1,2023,70620,16,14,196,3
150140,8,1,7511,5,40,3500,0,48,1,10,0,2023,70623,17,31,961,3
150140,8,1,5139,1,40,3980,0,46,2,10,0,2023,70624,17,29,841,3
150140,8,1,7412,1,40,2500,1,52,2,10,0,2023,70625,17,35,1225,3
150140,8,1,5211,5,24,680,1,20,1,9,1,2023,70626,16,4,16,3
150140,8,1,9214,5,24,1500,1,29,1,7,1,2023,70631,13,16,256,3
150140,8,1,7411,5,40,1914,0,28,5,10,0,2023,70633,17,11,121,3
150114,8,1,6309,4,40,6545,1,42,1,10,0,2023,70638,17,25,625,2
150114,8,1,2520,4,56,21175,1,46,2,11,0,2023,70642,19,27,729,3
150114,8,1,1320,1,40,14435,0,41,2,11,0,2023,70643,19,22,484,3
150114,8,1,5139,1,45,2500,0,31,6,10,0,2023,70645,17,14,196,3
150114,8,1,7513,5,48,10000,1,57,2,10,1,2023,70646,17,40,1600,3
150135,8,1,8030,5,34,800,1,22,1,9,1,2023,70653,16,6,36,1
150135,8,1,9500,1,45,1800,0,46,1,6,1,2023,70654,11,35,1225,8
150135,8,1,8010,5,30,2260,1,48,6,10,0,2023,70655,17,31,961,14
150135,8,1,8010,5,30,2260,0,41,6,8,0,2023,70656,15,26,676,14
150135,8,1,9500,1,54,800,0,54,2,8,1,2023,70658,15,39,1521,8
150135,8,1,7492,2,56,595,1,51,2,8,1,2023,70662,15,36,1296,13
150135,8,1,9500,1,44,250,0,46,5,6,1,2023,70667,11,35,1225,8
150135,8,1,8010,2,40,1218,0,37,6,8,0,2023,70670,15,22,484,14
150135,8,1,2520,3,50,969,1,36,6,6,0,2023,70671,11,25,625,3
150135,8,1,5122,1,78,940,1,61,6,6,1,2023,70673,11,50,2500,3
150135,8,1,7493,1,48,1025,0,52,6,6,1,2023,70674,11,41,1681,13
150135,8,1,5520,4,51,1163,0,30,5,6,0,2023,70675,11,19,361,3
150135,8,1,5520,5,51,1018,0,27,5,6,0,2023,70676,11,16,256,3
150135,8,1,7492,2,72,1500,1,55,5,6,1,2023,70677,11,44,1936,13
150135,8,1,6022,1,35,1200,1,53,2,9,1,2023,70678,16,37,1369,1
150135,8,1,7512,5,35,1500,0,49,2,8,1,2023,70679,15,34,1156,3
150135,8,1,3610,1,72,270,1,31,2,5,1,2023,70689,9,22,484,5
150135,8,1,8030,5,40,1020,1,42,1,7,0,2023,70693,13,29,841,1
150135,8,1,8030,5,40,1400,1,40,1,9,1,2023,70694,16,24,576,1
150135,8,1,5232,1,51,1715,0,56,2,8,1,2023,70696,15,41,1681,3
150135,8,1,6210,5,48,1500,1,25,1,9,0,2023,70697,16,9,81,3
150117,8,1,9199,1,21,1000,0,35,5,10,1,2023,70703,17,18,324,3
150117,8,1,8010,1,40,1000,0,22,1,9,1,2023,70706,16,6,36,14
150117,8,1,8511,5,27,2300,0,29,1,8,1,2023,70707,15,14,196,3
150117,8,1,7492,5,72,893,1,47,2,6,0,2023,70709,11,36,1296,13
150110,8,1,8010,3,40,1566,0,56,6,10,0,2023,70715,17,39,1521,14
150110,8,1,5520,1,48,892,1,39,5,6,0,2023,70720,11,28,784,3
150110,8,1,7129,1,40,1740,0,44,2,8,0,2023,70724,15,29,841,3
150110,8,1,7129,1,40,1740,1,41,2,8,0,2023,70725,15,26,676,3
150110,8,1,7493,3,48,1045,0,51,1,6,1,2023,70729,11,40,1600,13
150132,8,1,5252,1,72,1000,0,26,1,6,1,2023,70733,11,15,225,3
150132,8,1,2422,1,12,50,1,17,1,5,1,2023,70734,9,8,64,3
150132,8,1,7511,5,45,1290,1,34,1,7,0,2023,70740,13,21,441,3
150132,8,1,5139,5,55,1495,0,27,6,8,0,2023,70747,15,12,144,3
150107,8,1,9500,1,30,30,0,78,1,4,1,2023,70750,6,72,5184,8
150107,8,1,7499,5,25,1025,1,35,1,8,0,2023,70752,15,20,400,13
150107,8,1,5520,5,36,105,1,30,1,5,1,2023,70753,9,21,441,3
150107,8,1,4520,1,45,335,1,29,1,6,1,2023,70754,11,18,324,3
150107,8,1,9500,1,50,1000,0,59,5,4,1,2023,70756,6,53,2809,8
150101,8,1,8030,5,15,2500,0,46,6,11,0,2023,70763,19,27,729,1
150101,8,0,5020,1,25,110,1,23,1,10,1,2023,70766,17,6,36,1
150101,8,1,3320,1,40,2000,0,44,1,7,1,2023,70768,13,31,961,3
150101,8,1,2811,3,40,4380,0,29,1,9,0,2023,70769,16,13,169,3
150101,8,0,7495,2,0,2850,0,46,2,10,1,2023,70770,17,29,841,13
150101,8,1,4520,2,40,2715,1,44,2,10,0,2023,70771,17,27,729,3
150101,8,1,5030,2,48,1500,1,40,1,6,1,2023,70775,11,29,841,1
150101,8,1,8090,2,40,1300,0,43,1,9,0,2023,70777,16,27,729,2
150113,8,1,5520,1,30,150,0,31,6,8,1,2023,70786,15,16,256,3
150113,8,1,1541,1,48,640,0,26,6,6,1,2023,70788,11,15,225,3
150113,8,1,7492,3,84,1080,1,55,6,6,0,2023,70789,11,44,1936,13
150113,8,1,5510,1,32,348,1,48,1,7,0,2023,70794,13,35,1225,8
150113,8,1,5139,1,40,2760,0,66,2,10,0,2023,70796,17,49,2401,3
150113,8,1,4520,3,25,1195,0,26,1,9,0,2023,70797,16,10,100,3
150140,8,1,7523,5,40,2680,1,34,1,10,0,2023,70802,17,17,289,3
150140,8,1,5520,1,48,915,0,21,1,9,0,2023,70804,16,5,25,3
150140,8,1,9500,1,60,1218,1,64,2,8,0,2023,70806,15,49,2401,8
150140,8,0,9199,1,48,800,1,33,5,6,1,2023,70807,11,22,484,3
150140,8,1,5211,3,48,850,0,25,6,6,0,2023,70809,11,14,196,3
150140,8,1,9249,3,24,3800,1,55,2,8,1,2023,70810,15,40,1600,3
150140,8,1,5510,4,60,2500,0,49,2,8,0,2023,70811,15,34,1156,8
150140,8,1,6603,4,50,3850,1,29,1,10,0,2023,70813,17,12,144,1
150140,8,1,5150,3,50,1830,1,23,1,9,0,2023,70814,16,7,49,3
150140,8,1,7492,2,72,1020,1,22,6,6,0,2023,70819,11,11,121,13
150140,8,1,5520,3,24,420,0,22,6,6,1,2023,70820,11,11,121,3
150140,8,1,5520,2,48,550,0,22,6,6,1,2023,70821,11,11,121,3
150140,8,1,5234,1,55,1545,1,21,6,5,1,2023,70822,9,12,144,3
150133,8,1,8030,5,9,2400,1,33,1,10,0,2023,70827,17,16,256,1
150133,8,1,2221,1,46,1275,1,24,1,7,1,2023,70828,13,11,121,3
150133,8,1,7499,5,40,1566,1,56,2,6,0,2023,70834,11,45,2025,13
150133,8,1,5239,1,51,1475,0,45,6,8,0,2023,70836,15,30,900,3
150133,8,1,5239,1,42,955,1,47,6,8,0,2023,70838,15,32,1024,3
150133,8,1,8030,5,40,1050,0,38,6,8,0,2023,70839,15,23,529,1
150133,8,1,8511,5,52,2800,0,35,1,8,1,2023,70842,15,20,400,3
150133,8,1,8511,5,40,2850,1,52,2,8,0,2023,70844,15,37,1369,3
150133,8,1,8511,5,40,2850,0,49,2,10,0,2023,70845,17,32,1024,3
150106,8,1,1541,1,60,165,0,51,1,6,1,2023,70847,11,40,1600,3
150106,8,1,8010,5,25,2850,1,38,6,10,0,2023,70849,17,21,441,14
150106,8,1,8010,5,40,4100,0,34,6,11,0,2023,70850,19,15,225,14
150106,8,1,2811,5,48,1740,1,46,6,5,0,2023,70851,9,37,1369,3
150106,8,1,5252,1,72,200,1,21,1,8,1,2023,70853,15,6,36,3
150106,8,1,4520,1,48,1985,1,35,1,10,0,2023,70859,17,18,324,3
150106,8,1,2320,5,48,1950,1,48,6,8,0,2023,70861,15,33,1089,3
150125,8,1,8511,1,45,2270,0,30,1,10,0,2023,70865,17,13,169,3
150125,8,1,9500,1,40,1300,0,41,5,5,0,2023,70866,9,32,1024,8
150125,8,0,2811,1,1,20,1,16,1,5,1,2023,70867,9,7,49,3
150125,8,1,2411,2,48,1115,1,59,2,9,0,2023,70869,16,43,1849,3
150125,8,1,4520,1,48,1115,1,63,2,4,1,2023,70875,6,57,3249,3
150125,8,0,8520,1,47,3000,1,30,6,9,1,2023,70876,16,14,196,3
150125,8,1,4520,1,51,1125,1,60,3,4,1,2023,70878,6,54,2916,3
150125,8,0,6304,1,0,300,1,22,1,8,1,2023,70879,15,7,49,3
150125,8,1,5520,1,51,400,0,27,5,7,1,2023,70880,13,14,196,3
150125,8,1,9500,1,48,1000,0,31,6,6,1,2023,70883,11,20,400,8
150125,8,1,6023,1,48,2000,1,33,6,6,1,2023,70884,11,22,484,1
150135,8,1,5520,1,32,200,0,43,5,5,1,2023,70885,9,34,1156,3
150135,8,1,3610,1,32,180,1,23,1,6,1,2023,70886,11,12,144,5
150135,8,1,5122,1,9,230,1,57,2,6,1,2023,70888,11,46,2116,3
150135,8,1,5139,1,60,310,1,23,6,6,1,2023,70891,11,12,144,3
150135,8,1,1810,1,64,300,1,55,6,4,1,2023,70892,6,49,2401,3
150135,8,1,5520,1,42,200,1,22,1,6,1,2023,70895,11,11,121,3
150135,8,1,8010,2,40,1740,0,53,1,10,0,2023,70898,17,36,1296,14
150135,8,1,5010,4,45,4320,0,47,1,10,0,2023,70899,17,30,900,8
150135,8,1,7413,5,44,1800,0,41,6,6,1,2023,70901,11,30,900,3
150110,8,1,7122,2,48,513,1,21,1,8,1,2023,70906,15,6,36,3
150110,8,1,6519,5,45,2871,0,28,1,10,0,2023,70911,17,11,121,3
150110,8,1,6420,1,61,1400,1,45,6,10,1,2023,70916,17,28,784,3
150110,8,1,6023,1,25,500,1,47,6,6,1,2023,70923,11,36,1296,1
150110,8,1,9500,1,35,500,0,52,5,6,1,2023,70928,11,41,1681,8
150110,8,1,6021,1,42,40,1,26,6,9,1,2023,70930,16,10,100,1
150110,8,1,5520,1,70,1050,0,24,6,6,1,2023,70931,11,13,169,3
150110,8,1,8010,3,40,1330,0,55,1,10,0,2023,70932,17,38,1444,14
150110,8,1,8010,1,30,450,0,47,5,6,1,2023,70937,11,36,1296,14
150132,8,1,8030,1,70,1100,0,35,6,6,1,2023,70943,11,24,576,1
150132,8,1,2919,1,59,550,1,63,2,6,1,2023,70946,11,52,2704,3
150132,8,1,4520,1,56,1420,1,33,6,8,0,2023,70949,15,18,324,3
150132,8,1,7421,1,25,3000,1,33,2,11,1,2023,70952,19,14,196,3
150132,8,1,8030,5,20,1044,1,65,2,8,0,2023,70954,15,50,2500,1
150132,8,1,1810,5,64,165,1,43,6,6,0,2023,70960,11,32,1024,3
150132,8,1,5239,1,60,995,1,20,6,6,1,2023,70965,11,9,81,3
150132,8,1,1810,1,30,210,0,49,5,6,1,2023,70967,11,38,1444,3
150132,8,1,6519,5,48,1740,0,33,2,8,0,2023,70972,15,18,324,3
150132,8,1,5252,1,24,135,0,30,5,4,1,2023,70974,6,24,576,3
150132,8,1,5020,1,48,895,1,20,1,6,0,2023,70981,11,9,81,1
150132,8,1,7493,4,48,892,0,42,6,6,0,2023,70983,11,31,961,13
150132,8,1,7129,2,48,1131,1,40,6,7,0,2023,70984,13,27,729,3
150118,8,1,9500,1,16,160,0,52,5,7,1,2023,70991,13,39,1521,8
150118,8,1,5252,1,48,160,0,45,5,6,1,2023,70992,11,34,1156,3
150118,8,1,9500,1,27,30,0,67,2,5,1,2023,70995,9,58,3364,8
150118,8,1,7511,5,48,1200,1,34,1,6,1,2023,70996,11,23,529,3
150118,8,1,7512,5,72,1392,1,46,5,6,0,2023,70997,11,35,1225,3
150103,8,1,7494,1,48,490,0,25,1,10,0,2023,71007,17,8,64,13
150103,8,1,8512,1,8,150,0,51,2,9,1,2023,71009,16,35,1225,3
150103,8,1,8030,5,48,970,0,27,1,9,0,2023,71013,16,11,121,1
150103,8,1,5030,3,44,4470,1,59,6,6,0,2023,71014,11,48,2304,1
150111,8,1,4520,1,60,290,1,31,6,6,1,2023,71017,11,20,400,3
150111,8,1,5143,1,66,1200,1,31,6,7,1,2023,71019,13,18,324,3
150111,8,1,5131,1,60,300,0,29,6,6,1,2023,71020,11,18,324,3
150111,8,1,5252,1,60,340,1,41,5,6,1,2023,71021,11,30,900,3
150101,8,1,1810,1,72,220,0,26,5,6,1,2023,71025,11,15,225,3
150108,8,1,9199,1,66,750,1,47,5,6,1,2023,71036,11,36,1296,3
150108,8,1,6023,1,25,240,1,62,5,5,1,2023,71037,9,53,2809,1
150108,8,1,9500,1,60,300,0,30,6,6,1,2023,71040,11,19,361,8
150108,8,1,9241,1,3,500,1,20,1,6,1,2023,71041,11,9,81,3
150108,8,1,2424,2,40,914,0,42,2,6,0,2023,71051,11,31,961,3
150108,8,1,2424,3,48,1100,1,46,2,6,1,2023,71052,11,35,1225,3
150133,8,1,2899,1,36,280,1,56,2,6,1,2023,71056,11,45,2025,3
150133,8,1,7412,1,24,1200,1,32,1,8,1,2023,71058,15,17,289,3
150133,8,1,5131,4,63,275,0,25,1,7,1,2023,71059,13,12,144,3
150133,8,1,7499,1,40,1200,1,47,2,6,1,2023,71060,11,36,1296,13
150133,8,1,5239,1,45,675,0,45,2,8,1,2023,71061,15,30,900,3
150133,8,1,1810,1,60,400,0,38,1,6,1,2023,71064,11,27,729,3
150133,8,1,4520,1,45,690,1,52,2,3,1,2023,71066,3,49,2401,3
150142,8,1,1543,3,46,1095,0,48,5,7,0,2023,71071,13,35,1225,3
150142,8,1,7511,5,40,1200,1,26,1,9,1,2023,71072,16,10,100,3
150142,8,1,5232,1,48,275,1,20,1,6,1,2023,71073,11,9,81,3
150142,8,1,8511,5,48,1020,1,55,2,6,0,2023,71074,11,44,1936,3
150142,8,1,8531,5,40,1020,0,53,2,10,0,2023,71075,17,36,1296,3
150142,8,1,5239,1,30,550,1,20,1,7,1,2023,71076,13,7,49,3
150142,8,1,7493,4,40,893,1,19,1,6,0,2023,71081,11,8,64,13
150142,8,1,5211,5,48,980,0,20,1,6,0,2023,71084,11,9,81,3
150143,8,0,4520,1,58,390,1,33,2,6,1,2023,71088,11,22,484,3
150143,8,1,4020,2,60,1580,1,52,2,6,0,2023,71090,11,41,1681,1
150143,8,1,5510,1,72,1000,0,63,2,5,1,2023,71099,9,54,2916,8
150143,8,1,8512,2,56,1100,0,34,1,8,0,2023,71100,15,19,361,3
150106,8,1,5233,1,56,1155,1,38,6,5,1,2023,71102,9,29,841,3
150106,8,1,2023,1,48,1465,1,49,1,6,0,2023,71105,11,38,1444,1
150106,8,1,5252,1,35,230,1,32,6,6,1,2023,71111,11,21,441,3
150125,8,1,5520,1,48,300,0,27,1,6,1,2023,71116,11,16,256,3
150125,8,1,7511,5,48,825,0,33,1,6,0,2023,71123,11,22,484,3
150125,8,0,7511,5,0,900,0,58,5,6,0,2023,71125,11,47,2209,3
150125,8,1,7511,5,48,892,1,30,1,6,0,2023,71126,11,19,361,3
150125,8,1,7493,2,48,350,1,21,1,6,0,2023,71127,11,10,100,13
150125,8,1,9000,2,48,513,1,29,1,6,0,2023,71129,11,18,324,18
150132,8,1,1810,1,60,225,0,47,5,4,1,2023,71130,6,41,1681,3
150132,8,1,2520,1,60,450,1,26,1,5,1,2023,71131,9,17,289,3
150132,8,1,2520,5,72,1095,1,27,6,6,0,2023,71133,11,16,256,3
150132,8,1,5220,5,44,1005,1,29,1,8,0,2023,71135,15,14,196,3
150132,8,1,5232,1,40,270,1,44,6,5,1,2023,71137,9,35,1225,3
150132,8,1,1511,2,53,615,0,38,1,7,0,2023,71138,13,25,625,3
150132,8,1,8511,4,56,3950,0,28,1,10,0,2023,71141,17,11,121,3
150132,8,1,4540,1,45,530,1,62,2,6,1,2023,71142,11,51,2601,7
150132,8,1,9219,4,36,450,0,20,6,7,1,2023,71144,13,7,49,3
150132,8,1,5520,2,48,1200,1,23,6,6,1,2023,71145,11,12,144,3
150132,8,1,7511,5,48,900,0,62,2,4,0,2023,71146,6,56,3136,3
150132,8,1,4520,1,45,330,1,65,2,4,1,2023,71147,6,59,3481,3
150132,8,1,4520,1,48,330,1,40,5,5,1,2023,71148,9,31,961,3
150132,8,1,8010,2,24,700,0,62,4,8,1,2023,71151,15,47,2209,14
150132,8,1,5139,1,25,825,0,34,6,9,1,2023,71152,16,18,324,3
150132,8,1,6420,5,44,2200,1,27,6,9,0,2023,71153,16,11,121,3
150132,8,1,6302,3,48,1040,0,28,6,6,0,2023,71157,11,17,289,1
150132,8,1,2221,1,48,350,1,28,6,6,1,2023,71158,11,17,289,3
150132,8,1,5020,1,32,310,1,24,1,6,1,2023,71161,11,13,169,1
150103,8,1,3430,1,48,104,1,28,6,7,0,2023,71164,13,15,225,3
150103,8,1,5030,1,48,390,0,30,6,9,0,2023,71165,16,14,196,1
150103,8,1,5122,1,48,880,1,34,6,6,0,2023,71168,11,23,529,3
150103,8,1,9241,1,59,1900,1,42,1,8,1,2023,71170,15,27,729,3
150137,8,1,4520,4,50,2940,1,38,2,6,0,2023,71171,11,27,729,3
150137,8,1,8090,4,40,3100,1,44,2,10,0,2023,71174,17,27,729,2
150137,8,1,4540,1,18,135,1,49,2,8,1,2023,71175,15,34,1156,7
150137,8,1,9500,1,54,1000,0,40,2,7,1,2023,71176,13,27,729,8
150137,8,1,7511,5,46,2000,1,40,6,10,1,2023,71178,17,23,529,3
150137,8,1,5239,1,30,905,1,22,1,9,1,2023,71179,16,6,36,3
150137,8,1,8511,3,60,970,0,29,6,8,0,2023,71183,15,14,196,3
150142,8,1,5020,1,60,910,1,41,1,6,1,2023,71185,11,30,900,1
150142,8,1,5239,5,48,2225,0,45,5,6,0,2023,71186,11,34,1156,3
150142,8,1,8512,1,30,400,0,25,1,6,1,2023,71187,11,14,196,3
150142,8,1,4520,1,55,450,1,21,1,6,1,2023,71188,11,10,100,3
150142,8,1,9500,1,36,1000,0,42,5,6,1,2023,71190,11,31,961,8
150142,8,1,5520,1,8,30,1,19,1,5,1,2023,71194,9,10,100,3
150142,8,1,1549,5,40,1355,1,26,1,10,0,2023,71203,17,9,81,3
150119,8,1,112,3,45,1400,1,19,6,6,1,2023,71206,11,8,64,3
150119,8,1,5520,1,54,340,1,31,5,6,1,2023,71207,11,20,400,3
150119,8,1,2691,4,48,1088,1,37,6,7,0,2023,71208,13,24,576,3
150119,8,1,9000,2,44,1500,0,32,2,8,1,2023,71211,15,17,289,18
150119,8,1,7493,3,44,2487,1,41,2,6,0,2023,71212,11,30,900,13
150119,8,1,7492,3,48,1187,1,68,2,4,0,2023,71214,6,62,3844,13
150119,8,1,4530,2,48,1570,1,39,1,8,0,2023,71215,15,24,576,3
150119,8,1,8010,5,30,2587,0,37,1,10,0,2023,71216,17,20,400,14
150119,8,1,7491,5,45,1300,0,31,1,10,1,2023,71217,17,14,196,13
150119,8,1,8030,4,42,2000,1,35,6,5,1,2023,71218,9,26,676,1
150119,8,1,4520,1,45,600,1,54,6,6,1,2023,71220,11,43,1849,3
150119,8,1,5520,5,48,1087,0,22,1,8,0,2023,71223,15,7,49,3
150119,8,1,7491,5,48,1012,0,34,6,8,0,2023,71224,15,19,361,13
150119,8,1,2520,4,48,1130,1,36,6,6,0,2023,71225,11,25,625,3
150125,8,0,6022,1,0,600,1,38,6,6,1,2023,71226,11,27,729,1
150125,8,1,1810,1,55,180,0,34,6,5,1,2023,71227,9,25,625,3
150125,8,1,3610,5,51,1015,1,38,6,5,1,2023,71229,9,29,841,5
150125,8,1,4520,1,90,580,1,43,6,5,1,2023,71231,9,34,1156,3
150125,8,1,4520,1,72,340,1,22,6,6,1,2023,71234,11,11,121,3
150125,8,1,4530,1,45,360,1,26,6,6,1,2023,71235,11,15,225,3
150125,8,1,5139,4,54,975,1,36,6,6,0,2023,71239,11,25,625,3
150132,8,1,4540,1,48,310,1,42,6,3,1,2023,71241,3,39,1521,7
150132,8,1,4520,1,40,225,1,43,6,4,1,2023,71244,6,37,1369,3
150132,8,0,2520,5,0,1300,1,29,6,6,0,2023,71246,11,18,324,3
150132,8,1,1810,4,45,1455,0,32,6,6,0,2023,71247,11,21,441,3
150132,8,1,5252,1,60,275,1,28,6,6,1,2023,71248,11,17,289,3
150118,8,1,1712,1,45,500,1,36,6,8,1,2023,71253,15,21,441,3
150118,8,1,122,1,24,300,1,21,1,7,1,2023,71256,13,8,64,3
150118,8,1,122,1,60,100,1,15,1,4,1,2023,71257,6,9,81,3
150118,8,1,5220,1,70,240,1,38,6,6,1,2023,71259,11,27,729,3
150118,8,1,2520,2,40,892,0,35,5,4,0,2023,71264,6,29,841,3
150118,8,1,5252,1,73,180,0,43,5,5,1,2023,71266,9,34,1156,3
150115,8,1,7511,5,40,1740,1,45,1,10,0,2023,71271,17,28,784,3
150115,8,1,5259,1,56,50,1,35,1,6,1,2023,71273,11,24,576,3
150115,8,1,5252,1,60,280,0,23,1,7,1,2023,71276,13,10,100,3
150119,8,0,5220,1,18,110,0,50,1,5,1,2023,71280,9,41,1681,3
150119,8,1,5139,3,48,985,1,28,1,5,0,2023,71281,9,19,361,3
150119,8,1,7491,3,48,925,0,22,1,5,0,2023,71283,9,13,169,13
150119,8,1,8010,1,20,600,0,23,5,6,1,2023,71291,11,12,144,14
150119,8,1,7492,4,66,1300,1,32,6,8,0,2023,71292,15,17,289,13
150101,8,1,8520,1,45,3000,0,54,1,10,1,2023,71301,17,37,1369,3
150101,8,1,9500,1,48,1200,0,63,1,7,0,2023,71304,13,50,2500,8
150101,8,1,9199,2,48,2380,0,56,1,9,0,2023,71305,16,40,1600,3
150101,8,1,8511,5,36,3250,0,66,4,10,0,2023,71307,17,49,2401,3
150101,8,1,9213,1,35,1044,1,33,1,10,0,2023,71310,17,16,256,3
150101,8,1,9500,1,72,1500,0,48,5,4,1,2023,71313,6,42,1764,8
150121,8,1,7522,5,45,2787,0,52,2,11,0,2023,71315,19,33,1089,3
150121,8,1,6412,4,45,1187,1,65,5,6,0,2023,71316,11,54,2916,3
150121,8,1,7411,1,45,1587,0,57,5,8,0,2023,71317,15,42,1764,3
150121,8,1,6519,4,48,1200,0,25,1,7,1,2023,71318,13,12,144,3
150121,8,1,8511,4,48,1237,0,47,5,6,0,2023,71319,11,36,1296,3
150121,8,1,8531,1,21,1305,0,56,2,8,0,2023,71324,15,41,1681,3
150120,8,0,1320,5,0,6430,1,37,1,10,0,2023,71329,17,20,400,3
150120,8,1,6519,5,40,1305,0,28,1,10,0,2023,71331,17,11,121,3
150120,8,1,7411,4,45,5236,0,55,4,10,0,2023,71332,17,38,1444,3
150120,8,1,8030,5,48,1350,1,34,1,9,0,2023,71333,16,18,324,1
150120,8,1,4530,1,50,4970,0,38,2,11,0,2023,71336,19,19,361,3
150120,8,1,5139,1,40,2435,0,32,6,10,0,2023,71342,17,15,225,3
150120,8,1,7421,1,8,3000,1,40,6,8,1,2023,71343,15,25,625,3
150120,8,1,6519,5,48,3792,0,33,6,11,0,2023,71344,19,14,196,3
150115,8,1,7412,1,40,2520,0,37,1,10,0,2023,71350,17,20,400,3
150115,8,1,5520,1,48,1100,0,62,1,6,0,2023,71351,11,51,2601,3
150115,8,1,8511,5,40,4248,1,60,2,10,0,2023,71353,17,43,1849,3
150115,8,1,5520,5,48,885,1,31,1,9,0,2023,71354,16,15,225,3
150115,8,1,5520,5,48,914,0,27,1,9,0,2023,71355,16,11,121,3
150131,8,1,2720,1,40,1925,1,50,2,11,0,2023,71360,19,31,961,3
150131,8,1,8519,4,40,14630,0,49,2,11,0,2023,71361,19,30,900,3
150131,8,1,5239,5,30,1175,0,19,1,9,1,2023,71364,16,3,9,3
150131,8,1,1320,5,60,7690,1,48,2,10,0,2023,71366,17,31,961,3
150122,8,1,8520,1,48,600,1,61,5,9,0,2023,71370,16,45,2025,3
150122,8,1,5233,1,35,1170,1,25,1,7,1,2023,71371,13,12,144,3
150122,8,1,6601,5,40,3306,0,36,2,9,0,2023,71373,16,20,400,10
150122,8,1,6519,5,48,2500,1,36,2,9,1,2023,71374,16,20,400,3
150122,8,1,9191,1,22,895,0,76,3,10,1,2023,71375,17,59,3481,3
150122,8,1,6420,5,44,4350,0,46,1,10,0,2023,71378,17,29,841,3
150122,8,1,7499,1,45,2000,1,45,1,10,1,2023,71380,17,28,784,13
150122,8,1,9211,1,30,4500,1,26,1,9,1,2023,71381,16,10,100,3
150122,8,1,1810,1,3,975,0,68,5,10,0,2023,71383,17,51,2601,3
150122,8,1,5520,1,48,1566,0,36,6,8,0,2023,71384,15,21,441,3
150122,8,1,1541,1,48,1566,1,38,6,9,0,2023,71385,16,22,484,3
150140,8,1,7513,5,40,7900,0,63,1,11,0,2023,71389,19,44,1936,3
150140,8,1,7513,5,40,2784,1,38,4,10,0,2023,71393,17,21,441,3
150140,8,1,8010,5,40,2250,0,45,5,10,0,2023,71397,17,28,784,14
150140,8,1,7523,5,44,2610,0,38,1,10,0,2023,71399,17,21,441,3
150140,8,1,8021,4,40,2000,1,39,5,10,0,2023,71400,17,22,484,1
150140,8,1,7499,5,48,1740,0,20,1,9,0,2023,71401,16,4,16,13
150140,8,1,5139,5,43,3385,1,45,2,8,0,2023,71402,15,30,900,3
150140,8,1,6519,5,54,3555,0,39,2,9,0,2023,71403,16,23,529,3
150140,8,1,8511,5,8,2349,0,36,1,11,0,2023,71404,19,17,289,3
